,PROPERTY_ID,DATE,WiFi Occupants,Workpoint Capacity
5911,CNZGCDBW,2019-07-19,14,2740
5912,TWNAKANG,2019-07-18,0,272
5913,NRA1933,2019-07-18,30,500
5914,AUBALLAR,2019-07-18,172,363
5915,US151870,2019-07-18,115,228
5916,CNZGCDBW,2019-07-18,318,2740
5917,CNZGCDBW,2019-07-17,307,2740
5918,NRA1933,2019-07-17,33,500
5919,AUBALLAR,2019-07-17,197,363
5920,US151870,2019-07-17,131,228
5921,TWNAKANG,2019-07-17,0,272
5922,AUBALLAR,2019-07-16,176,363
5923,NRA1933,2019-07-16,25,500
5924,TWNAKANG,2019-07-16,0,272
5925,US151870,2019-07-16,85,228
5926,CNZGCDBW,2019-07-16,328,2740
5927,TWNAKANG,2019-07-15,0,272
5928,CNZGCDBW,2019-07-15,0,2740
5929,NRA1933,2019-07-15,27,500
5930,US151870,2019-07-15,88,228
5931,AUBALLAR,2019-07-15,0,363
5932,NRA1933,2019-07-12,0,500
5933,CNZGCDBW,2019-07-12,0,2740
5934,US151870,2019-07-12,0,228
5935,TWNAKANG,2019-07-12,0,272
5936,AUBALLAR,2019-07-12,0,363
5937,AUBALLAR,2019-07-11,0,363
5938,US151870,2019-07-11,0,228
5939,TWNAKANG,2019-07-11,0,272
5940,CNZGCDBW,2019-07-11,0,2740
5941,NRA1933,2019-07-11,0,500
5942,NRA1933,2019-07-10,30,500
5943,US151870,2019-07-10,124,228
5944,CNZGCDBW,2019-07-10,349,2740
5945,AUBALLAR,2019-07-10,170,363
5946,TWNAKANG,2019-07-10,0,272
5947,NRA1933,2019-07-09,27,500
5948,US151870,2019-07-09,130,228
5949,TWNAKANG,2019-07-09,0,272
5950,AUBALLAR,2019-07-09,159,363
5951,CNZGCDBW,2019-07-09,351,2740
5952,US151870,2019-07-08,97,228
5953,AUBALLAR,2019-07-08,177,363
5954,CNZGCDBW,2019-07-08,344,2740
5955,NRA1933,2019-07-08,25,500
5956,TWNAKANG,2019-07-08,0,272
5957,US151870,2019-07-05,4,228
5958,AUBALLAR,2019-07-05,158,363
5959,CNZGCDBW,2019-07-05,287,2740
5960,NRA1933,2019-07-05,26,500
5961,TWNAKANG,2019-07-05,0,272
5962,CNZGCDBW,2019-07-04,327,2740
5963,AUBALLAR,2019-07-04,127,363
5964,NRA1933,2019-07-04,6,500
5965,TWNAKANG,2019-07-04,0,272
5966,US151870,2019-07-04,2,228
5967,AUBALLAR,2019-07-03,165,363
5968,TWNAKANG,2019-07-03,0,272
5969,CNZGCDBW,2019-07-03,392,2740
5970,NRA1933,2019-07-03,37,500
5971,US151870,2019-07-03,36,228
5972,TWNAKANG,2019-07-02,0,272
5973,AUBALLAR,2019-07-02,192,363
5974,NRA1933,2019-07-02,36,500
5975,US151870,2019-07-02,109,228
5976,CNZGCDBW,2019-07-02,391,2740
5977,US151870,2019-07-01,92,228
5978,NRA1933,2019-07-01,39,500
5979,TWNAKANG,2019-07-01,0,272
5980,AUBALLAR,2019-07-01,178,363
5981,CNZGCDBW,2019-07-01,349,2740
5982,CNZGCDBW,2019-06-28,316,2766
5983,NRA1933,2019-06-28,30,7
5984,US151870,2019-06-28,60,227
5985,AUBALLAR,2019-06-28,174,363
5986,TWNAKANG,2019-06-28,0,272
5987,TWNAKANG,2019-06-27,0,272
5988,US151870,2019-06-27,105,227
5989,AUBALLAR,2019-06-27,166,363
5990,NRA1933,2019-06-27,30,7
5991,CNZGCDBW,2019-06-27,371,2766
5992,CNZGCDBW,2019-06-26,354,2766
5993,NRA1933,2019-06-26,29,7
5994,US151870,2019-06-26,107,227
5995,TWNAKANG,2019-06-26,0,272
5996,AUBALLAR,2019-06-26,175,363
5997,NRA1933,2019-06-25,29,7
5998,TWNAKANG,2019-06-25,0,272
5999,US151870,2019-06-25,103,227
6000,AUBALLAR,2019-06-25,144,363
6001,CNZGCDBW,2019-06-25,334,2766
6002,AUBALLAR,2019-06-24,151,363
6003,US151870,2019-06-24,102,227
6004,CNZGCDBW,2019-06-24,355,2766
6005,NRA1933,2019-06-24,23,7
6006,TWNAKANG,2019-06-24,0,272
6007,NRA1933,2019-06-21,19,7
6008,AUBALLAR,2019-06-21,161,363
6009,TWNAKANG,2019-06-21,0,272
6010,US151870,2019-06-21,57,227
6011,CNZGCDBW,2019-06-21,266,2766
6012,CNZGCDBW,2019-06-20,272,2766
6013,TWNAKANG,2019-06-20,0,272
6014,US151870,2019-06-20,115,227
6015,NRA1933,2019-06-20,29,7
6016,AUBALLAR,2019-06-20,112,363
6017,CNZGCDBW,2019-06-19,371,2766
6018,US151870,2019-06-19,105,227
6019,AUBALLAR,2019-06-19,192,363
6020,NRA1933,2019-06-19,22,7
6021,TWNAKANG,2019-06-19,0,272
6022,AUBALLAR,2019-06-18,155,363
6023,TWNAKANG,2019-06-18,0,272
6024,US151870,2019-06-18,114,227
6025,CNZGCDBW,2019-06-18,313,2766
6026,NRA1933,2019-06-18,37,7
6027,TWNAKANG,2019-06-17,0,272
6028,CNZGCDBW,2019-06-17,382,2766
6029,AUBALLAR,2019-06-17,166,363
6030,NRA1933,2019-06-17,26,7
6031,US151870,2019-06-17,94,227
6032,CNZGCDBW,2019-06-14,356,2766
6033,TWNAKANG,2019-06-14,0,272
6034,NRA1933,2019-06-14,27,7
6035,US151870,2019-06-14,65,227
6036,AUBALLAR,2019-06-14,155,363
6037,TWNAKANG,2019-06-13,0,272
6038,NRA1933,2019-06-13,27,7
6039,CNZGCDBW,2019-06-13,280,2766
6040,AUBALLAR,2019-06-13,122,363
6041,US151870,2019-06-13,95,227
6042,AUBALLAR,2019-06-12,167,363
6043,NRA1933,2019-06-12,27,7
6044,TWNAKANG,2019-06-12,0,272
6045,CNZGCDBW,2019-06-12,350,2766
6046,US151870,2019-06-12,124,227
6047,CNZGCDBW,2019-06-11,306,2766
6048,NRA1933,2019-06-11,37,7
6049,US151870,2019-06-11,118,227
6050,TWNAKANG,2019-06-11,0,272
6051,AUBALLAR,2019-06-11,157,363
6052,NRA1933,2019-06-10,25,7
6053,AUBALLAR,2019-06-10,27,363
6054,US151870,2019-06-10,102,227
6055,CNZGCDBW,2019-06-10,353,2766
6056,TWNAKANG,2019-06-10,0,272
6057,CNZGCDBW,2019-06-07,27,2766
6058,AUBALLAR,2019-06-07,162,363
6059,TWNAKANG,2019-06-07,0,272
6060,US151870,2019-06-07,71,227
6061,NRA1933,2019-06-07,28,7
6062,AUBALLAR,2019-06-06,155,363
6063,NRA1933,2019-06-06,27,7
6064,TWNAKANG,2019-06-06,0,272
6065,CNZGCDBW,2019-06-06,262,2766
6066,US151870,2019-06-06,116,227
6067,TWNAKANG,2019-06-05,0,272
6068,US151870,2019-06-05,126,227
6069,CNZGCDBW,2019-06-05,361,2766
6070,NRA1933,2019-06-05,28,7
6071,AUBALLAR,2019-06-05,179,363
6072,NRA1933,2019-06-04,27,7
6073,AUBALLAR,2019-06-04,153,363
6074,US151870,2019-06-04,119,227
6075,CNZGCDBW,2019-06-04,264,2766
6076,TWNAKANG,2019-06-04,0,272
6077,CNZGCDBW,2019-06-03,312,2766
6078,NRA1933,2019-06-03,21,7
6079,TWNAKANG,2019-06-03,0,272
6080,AUBALLAR,2019-06-03,183,363
6081,US151870,2019-06-03,107,227
6082,NRA1933,2019-05-31,25,7
6083,CNZGCDBW,2019-05-31,331,2766
6084,AUBALLAR,2019-05-31,167,363
6085,TWNAKANG,2019-05-31,0,272
6086,US151870,2019-05-31,79,227
6087,NRA1933,2019-05-30,23,7
6088,TWNAKANG,2019-05-30,0,272
6089,CNZGCDBW,2019-05-30,256,2766
6090,AUBALLAR,2019-05-30,143,363
6091,US151870,2019-05-30,106,227
6092,US151870,2019-05-29,107,227
6093,TWNAKANG,2019-05-29,0,272
6094,CNZGCDBW,2019-05-29,364,2766
6095,AUBALLAR,2019-05-29,162,363
6096,NRA1933,2019-05-29,23,7
6097,TWNAKANG,2019-05-28,0,272
6098,US151870,2019-05-28,104,227
6099,AUBALLAR,2019-05-28,144,363
6100,NRA1933,2019-05-28,22,7
6101,CNZGCDBW,2019-05-28,312,2766
6102,NRA1933,2019-05-27,5,7
6103,CNZGCDBW,2019-05-27,346,2766
6104,TWNAKANG,2019-05-27,0,272
6105,US151870,2019-05-27,1,227
6106,AUBALLAR,2019-05-27,137,363
6107,TWNAKANG,2019-05-24,0,272
6108,CNZGCDBW,2019-05-24,325,2766
6109,NRA1933,2019-05-24,18,7
6110,US151870,2019-05-24,31,227
6111,AUBALLAR,2019-05-24,164,363
6112,AUBALLAR,2019-05-23,135,363
6113,CNZGCDBW,2019-05-23,356,2766
6114,TWNAKANG,2019-05-23,0,272
6115,NRA1933,2019-05-23,17,7
6116,US151870,2019-05-23,108,227
6117,AUBALLAR,2019-05-22,155,363
6118,CNZGCDBW,2019-05-22,442,2766
6119,US151870,2019-05-22,104,227
6120,TWNAKANG,2019-05-22,0,272
6121,NRA1933,2019-05-22,26,7
6122,US151870,2019-05-21,119,227
6123,NRA1933,2019-05-21,29,7
6124,CNZGCDBW,2019-05-21,311,2766
6125,TWNAKANG,2019-05-21,0,272
6126,AUBALLAR,2019-05-21,161,363
6127,NRA1933,2019-05-20,27,7
6128,CNZGCDBW,2019-05-20,364,2766
6129,US151870,2019-05-20,99,227
6130,TWNAKANG,2019-05-20,0,272
6131,AUBALLAR,2019-05-20,166,363
6132,NRA1933,2019-05-17,24,7
6133,CNZGCDBW,2019-05-17,338,2766
6134,US151870,2019-05-17,83,227
6135,AUBALLAR,2019-05-17,151,363
6136,TWNAKANG,2019-05-17,0,272
6137,US151870,2019-05-16,125,227
6138,CNZGCDBW,2019-05-16,380,2766
6139,TWNAKANG,2019-05-16,0,272
6140,NRA1933,2019-05-16,24,7
6141,AUBALLAR,2019-05-16,161,363
6142,US151870,2019-05-15,89,227
6143,TWNAKANG,2019-05-15,0,272
6144,NRA1933,2019-05-15,25,7
6145,AUBALLAR,2019-05-15,160,363
6146,CNZGCDBW,2019-05-15,365,2766
6147,AUBALLAR,2019-05-14,164,363
6148,NRA1933,2019-05-14,34,7
6149,TWNAKANG,2019-05-14,0,272
6150,CNZGCDBW,2019-05-14,341,2766
6151,US151870,2019-05-14,130,227
6152,CNZGCDBW,2019-05-13,376,2766
6153,NRA1933,2019-05-13,30,7
6154,TWNAKANG,2019-05-13,0,272
6155,US151870,2019-05-13,106,227
6156,AUBALLAR,2019-05-13,187,363
6157,NRA1933,2019-05-10,26,7
6158,US151870,2019-05-10,93,227
6159,CNZGCDBW,2019-05-10,308,2766
6160,AUBALLAR,2019-05-10,160,363
6161,TWNAKANG,2019-05-10,0,272
6162,CNZGCDBW,2019-05-09,390,2766
6163,AUBALLAR,2019-05-09,154,363
6164,NRA1933,2019-05-09,30,7
6165,TWNAKANG,2019-05-09,0,272
6166,US151870,2019-05-09,125,227
6167,US151870,2019-05-08,101,227
6168,AUBALLAR,2019-05-08,171,363
6169,CNZGCDBW,2019-05-08,394,2766
6170,TWNAKANG,2019-05-08,0,272
6171,NRA1933,2019-05-08,28,7
6172,US151870,2019-05-07,118,227
6173,CNZGCDBW,2019-05-07,387,2766
6174,AUBALLAR,2019-05-07,193,363
6175,TWNAKANG,2019-05-07,0,272
6176,NRA1933,2019-05-07,30,7
6177,AUBALLAR,2019-05-06,172,363
6178,US151870,2019-05-06,117,227
6179,CNZGCDBW,2019-05-06,350,2766
6180,TWNAKANG,2019-05-06,0,272
6181,NRA1933,2019-05-06,27,7
6182,AUBALLAR,2019-05-03,173,363
6183,US151870,2019-05-03,74,227
6184,NRA1933,2019-05-03,31,7
6185,TWNAKANG,2019-05-03,0,272
6186,CNZGCDBW,2019-05-03,14,2766
6187,CNZGCDBW,2019-05-02,17,2766
6188,US151870,2019-05-02,128,227
6189,NRA1933,2019-05-02,31,7
6190,TWNAKANG,2019-05-02,0,272
6191,AUBALLAR,2019-05-02,170,363
6192,TWNAKANG,2019-05-01,0,272
6193,CNZGCDBW,2019-05-01,8,2766
6194,AUBALLAR,2019-05-01,140,363
6195,US151870,2019-05-01,109,227
6196,NRA1933,2019-05-01,25,7
6197,AUBALLAR,2019-04-30,164,363
6198,NRA1933,2019-04-30,29,7
6199,US151870,2019-04-30,107,227
6200,TWNAKANG,2019-04-30,0,272
6201,CNZGCDBW,2019-04-30,247,2766
6202,AUBALLAR,2019-04-29,165,363
6203,CNZGCDBW,2019-04-29,296,2766
6204,NRA1933,2019-04-29,19,7
6205,TWNAKANG,2019-04-29,0,272
6206,US151870,2019-04-29,116,227
6207,CNZGCDBW,2019-04-26,285,2766
6208,TWNAKANG,2019-04-26,0,272
6209,NRA1933,2019-04-26,26,7
6210,US151870,2019-04-26,75,227
6211,AUBALLAR,2019-04-26,104,363
6212,TWNAKANG,2019-04-25,0,272
6213,NRA1933,2019-04-25,33,7
6214,AUBALLAR,2019-04-25,13,363
6215,CNZGCDBW,2019-04-25,379,2766
6216,US151870,2019-04-25,116,227
6217,NRA1933,2019-04-24,33,7
6218,CNZGCDBW,2019-04-24,384,2766
6219,US151870,2019-04-24,117,227
6220,TWNAKANG,2019-04-24,0,272
6221,AUBALLAR,2019-04-24,125,363
6222,NRA1933,2019-04-23,28,7
6223,TWNAKANG,2019-04-23,0,272
6224,US151870,2019-04-23,118,227
6225,CNZGCDBW,2019-04-23,388,2766
6226,AUBALLAR,2019-04-23,118,363
6227,AUBALLAR,2019-04-22,9,363
6228,NRA1933,2019-04-22,31,7
6229,US151870,2019-04-22,92,227
6230,CNZGCDBW,2019-04-22,364,2766
6231,TWNAKANG,2019-04-22,0,272
6232,NRA1933,2019-04-19,28,7
6233,US151870,2019-04-19,69,227
6234,TWNAKANG,2019-04-19,0,272
6235,AUBALLAR,2019-04-19,4,363
6236,CNZGCDBW,2019-04-19,333,2766
6237,US151870,2019-04-18,115,227
6238,AUBALLAR,2019-04-18,114,363
6239,TWNAKANG,2019-04-18,0,272
6240,CNZGCDBW,2019-04-18,368,2766
6241,NRA1933,2019-04-18,38,7
6242,CNZGCDBW,2019-04-17,407,2766
6243,US151870,2019-04-17,108,227
6244,NRA1933,2019-04-17,26,7
6245,TWNAKANG,2019-04-17,0,272
6246,AUBALLAR,2019-04-17,149,363
6247,AUBALLAR,2019-04-16,114,363
6248,US151870,2019-04-16,121,227
6249,TWNAKANG,2019-04-16,0,272
6250,CNZGCDBW,2019-04-16,360,2766
6251,NRA1933,2019-04-16,27,7
6252,US151870,2019-04-15,98,227
6253,CNZGCDBW,2019-04-15,337,2766
6254,NRA1933,2019-04-15,21,7
6255,TWNAKANG,2019-04-15,0,272
6256,AUBALLAR,2019-04-15,130,363
6257,CNZGCDBW,2019-04-12,347,2766
6258,TWNAKANG,2019-04-12,0,272
6259,US151870,2019-04-12,78,227
6260,NRA1933,2019-04-12,25,7
6261,AUBALLAR,2019-04-12,93,363
6262,CNZGCDBW,2019-04-11,355,2766
6263,NRA1933,2019-04-11,16,7
6264,TWNAKANG,2019-04-11,0,272
6265,US151870,2019-04-11,94,227
6266,AUBALLAR,2019-04-11,123,363
6267,CNZGCDBW,2019-04-10,385,2766
6268,AUBALLAR,2019-04-10,150,363
6269,NRA1933,2019-04-10,20,7
6270,US151870,2019-04-10,124,227
6271,TWNAKANG,2019-04-10,0,272
6272,CNZGCDBW,2019-04-09,317,2766
6273,TWNAKANG,2019-04-09,0,272
6274,NRA1933,2019-04-09,25,7
6275,US151870,2019-04-09,119,227
6276,AUBALLAR,2019-04-09,142,363
6277,CNZGCDBW,2019-04-08,334,2766
6278,AUBALLAR,2019-04-08,145,363
6279,TWNAKANG,2019-04-08,0,272
6280,US151870,2019-04-08,119,227
6281,NRA1933,2019-04-08,19,7
6282,CNZGCDBW,2019-04-05,22,2766
6283,AUBALLAR,2019-04-05,122,363
6284,NRA1933,2019-04-05,37,7
6285,TWNAKANG,2019-04-05,0,272
6286,US151870,2019-04-05,80,227
6287,NRA1933,2019-04-04,30,7
6288,AUBALLAR,2019-04-04,142,363
6289,CNZGCDBW,2019-04-04,299,2766
6290,US151870,2019-04-04,113,227
6291,TWNAKANG,2019-04-04,0,272
6292,NRA1933,2019-04-03,27,7
6293,US151870,2019-04-03,129,227
6294,TWNAKANG,2019-04-03,0,272
6295,AUBALLAR,2019-04-03,135,363
6296,CNZGCDBW,2019-04-03,328,2766
6297,NRA1933,2019-04-02,28,7
6298,TWNAKANG,2019-04-02,0,272
6299,CNZGCDBW,2019-04-02,340,2766
6300,AUBALLAR,2019-04-02,138,363
6301,US151870,2019-04-02,137,227
6302,CNZGCDBW,2019-04-01,338,2766
6303,NRA1933,2019-04-01,27,7
6304,TWNAKANG,2019-04-01,0,272
6305,US151870,2019-04-01,111,227
6306,AUBALLAR,2019-04-01,140,363
6307,US151870,2019-03-29,83,228
6308,AUBALLAR,2019-03-29,106,336
6309,CNZGCDBW,2019-03-29,290,2740
6310,NRA1933,2019-03-29,27,500
6311,TWNAKANG,2019-03-29,0,272
6312,NRA1933,2019-03-28,27,500
6313,CNZGCDBW,2019-03-28,310,2740
6314,AUBALLAR,2019-03-28,121,336
6315,TWNAKANG,2019-03-28,0,272
6316,US151870,2019-03-28,134,228
6317,NRA1933,2019-03-27,31,500
6318,US151870,2019-03-27,111,228
6319,TWNAKANG,2019-03-27,0,272
6320,CNZGCDBW,2019-03-27,333,2740
6321,AUBALLAR,2019-03-27,142,336
6322,NRA1933,2019-03-26,24,500
6323,US151870,2019-03-26,117,228
6324,AUBALLAR,2019-03-26,149,336
6325,CNZGCDBW,2019-03-26,358,2740
6326,TWNAKANG,2019-03-26,0,272
6327,CNZGCDBW,2019-03-25,367,2740
6328,US151870,2019-03-25,96,228
6329,TWNAKANG,2019-03-25,0,272
6330,NRA1933,2019-03-25,31,500
6331,AUBALLAR,2019-03-25,135,336
6332,NRA1933,2019-03-22,25,500
6333,TWNAKANG,2019-03-22,0,272
6334,US151870,2019-03-22,81,228
6335,CNZGCDBW,2019-03-22,362,2740
6336,AUBALLAR,2019-03-22,101,336
6337,AUBALLAR,2019-03-21,126,336
6338,CNZGCDBW,2019-03-21,343,2740
6339,US151870,2019-03-21,106,228
6340,NRA1933,2019-03-21,25,500
6341,TWNAKANG,2019-03-21,0,272
6342,US151870,2019-03-20,97,228
6343,TWNAKANG,2019-03-20,0,272
6344,CNZGCDBW,2019-03-20,366,2740
6345,NRA1933,2019-03-20,22,500
6346,AUBALLAR,2019-03-20,143,336
6347,CNZGCDBW,2019-03-19,375,2740
6348,TWNAKANG,2019-03-19,0,272
6349,AUBALLAR,2019-03-19,125,336
6350,NRA1933,2019-03-19,19,500
6351,US151870,2019-03-19,108,228
6352,TWNAKANG,2019-03-18,0,272
6353,NRA1933,2019-03-18,19,500
6354,AUBALLAR,2019-03-18,135,336
6355,US151870,2019-03-18,109,228
6356,CNZGCDBW,2019-03-18,348,2740
6357,TWNAKANG,2019-03-15,0,272
6358,CNZGCDBW,2019-03-15,334,2740
6359,AUBALLAR,2019-03-15,120,336
6360,NRA1933,2019-03-15,17,500
6361,US151870,2019-03-15,78,228
6362,US151870,2019-03-14,121,228
6363,CNZGCDBW,2019-03-14,136,2740
6364,NRA1933,2019-03-14,19,500
6365,AUBALLAR,2019-03-14,114,336
6366,TWNAKANG,2019-03-14,0,272
6367,US151870,2019-03-13,103,228
6368,CNZGCDBW,2019-03-13,141,2740
6369,TWNAKANG,2019-03-13,0,272
6370,AUBALLAR,2019-03-13,136,336
6371,NRA1933,2019-03-13,18,500
6372,AUBALLAR,2019-03-12,121,336
6373,NRA1933,2019-03-12,24,500
6374,CNZGCDBW,2019-03-12,218,2740
6375,US151870,2019-03-12,122,228
6376,TWNAKANG,2019-03-12,0,272
6377,TWNAKANG,2019-03-11,0,272
6378,AUBALLAR,2019-03-11,21,336
6379,NRA1933,2019-03-11,17,500
6380,CNZGCDBW,2019-03-11,97,2740
6381,US151870,2019-03-11,113,228
6382,NRA1933,2019-03-08,22,500
6383,CNZGCDBW,2019-03-08,123,2740
6384,AUBALLAR,2019-03-08,128,336
6385,US151870,2019-03-08,84,228
6386,TWNAKANG,2019-03-08,0,272
6387,CNZGCDBW,2019-03-07,96,2740
6388,AUBALLAR,2019-03-07,117,336
6389,TWNAKANG,2019-03-07,0,272
6390,US151870,2019-03-07,143,228
6391,NRA1933,2019-03-07,26,500
6392,NRA1933,2019-03-06,31,500
6393,CNZGCDBW,2019-03-06,101,2740
6394,AUBALLAR,2019-03-06,174,336
6395,TWNAKANG,2019-03-06,0,272
6396,US151870,2019-03-06,113,228
6397,US151870,2019-03-05,128,228
6398,NRA1933,2019-03-05,28,500
6399,TWNAKANG,2019-03-05,0,272
6400,CNZGCDBW,2019-03-05,228,2740
6401,AUBALLAR,2019-03-05,172,336
6402,AUBALLAR,2019-03-04,2,336
6403,CNZGCDBW,2019-03-04,79,2740
6404,TWNAKANG,2019-03-04,0,272
6405,NRA1933,2019-03-04,25,500
6406,US151870,2019-03-04,81,228
6407,NRA1933,2019-03-01,22,500
6408,TWNAKANG,2019-03-01,0,272
6409,US151870,2019-03-01,90,228
6410,AUBALLAR,2019-03-01,180,336
6411,CNZGCDBW,2019-03-01,365,2740
6412,US151870,2019-02-28,147,228
6413,AUBALLAR,2019-02-28,171,336
6414,CNZGCDBW,2019-02-28,376,2833
6415,NRA1933,2019-02-28,29,500
6416,TWNAKANG,2019-02-28,0,272
6417,CNZGCDBW,2019-02-27,380,2833
6418,AUBALLAR,2019-02-27,169,336
6419,TWNAKANG,2019-02-27,0,272
6420,NRA1933,2019-02-27,33,500
6421,US151870,2019-02-27,139,228
6422,AUBALLAR,2019-02-26,162,336
6423,NRA1933,2019-02-26,30,500
6424,CNZGCDBW,2019-02-26,388,2833
6425,TWNAKANG,2019-02-26,0,272
6426,US151870,2019-02-26,147,228
6427,NRA1933,2019-02-25,19,500
6428,CNZGCDBW,2019-02-25,393,2833
6429,TWNAKANG,2019-02-25,0,272
6430,AUBALLAR,2019-02-25,178,336
6431,US151870,2019-02-25,122,228
6432,US151870,2019-02-22,71,228
6433,NRA1933,2019-02-22,21,500
6434,CNZGCDBW,2019-02-22,322,2833
6435,AUBALLAR,2019-02-22,171,336
6436,TWNAKANG,2019-02-22,0,272
6437,AUBALLAR,2019-02-21,198,336
6438,NRA1933,2019-02-21,26,500
6439,TWNAKANG,2019-02-21,0,272
6440,CNZGCDBW,2019-02-21,365,2833
6441,US151870,2019-02-21,111,228
6442,CNZGCDBW,2019-02-20,406,2833
6443,NRA1933,2019-02-20,27,500
6444,TWNAKANG,2019-02-20,0,272
6445,US151870,2019-02-20,93,228
6446,AUBALLAR,2019-02-20,162,336
6447,AUBALLAR,2019-02-19,167,336
6448,TWNAKANG,2019-02-19,0,272
6449,CNZGCDBW,2019-02-19,113,2833
6450,NRA1933,2019-02-19,25,500
6451,US151870,2019-02-19,104,228
6452,TWNAKANG,2019-02-18,0,272
6453,CNZGCDBW,2019-02-18,8,2833
6454,NRA1933,2019-02-18,33,500
6455,AUBALLAR,2019-02-18,164,336
6456,US151870,2019-02-18,15,228
6457,CNZGCDBW,2019-02-15,254,2833
6458,US151870,2019-02-15,91,228
6459,TWNAKANG,2019-02-15,0,272
6460,NRA1933,2019-02-15,24,500
6461,AUBALLAR,2019-02-15,147,336
6462,TWNAKANG,2019-02-14,0,272
6463,CNZGCDBW,2019-02-14,275,2833
6464,AUBALLAR,2019-02-14,148,336
6465,US151870,2019-02-14,101,228
6466,NRA1933,2019-02-14,30,500
6467,US151870,2019-02-13,105,228
6468,CNZGCDBW,2019-02-13,293,2833
6469,AUBALLAR,2019-02-13,164,336
6470,TWNAKANG,2019-02-13,0,272
6471,NRA1933,2019-02-13,25,500
6472,US151870,2019-02-12,77,228
6473,AUBALLAR,2019-02-12,158,336
6474,TWNAKANG,2019-02-12,0,272
6475,CNZGCDBW,2019-02-12,234,2833
6476,NRA1933,2019-02-12,27,500
6477,AUBALLAR,2019-02-11,167,336
6478,US151870,2019-02-11,95,228
6479,TWNAKANG,2019-02-11,0,272
6480,CNZGCDBW,2019-02-11,235,2833
6481,NRA1933,2019-02-11,34,500
6482,US151870,2019-02-08,102,228
6483,AUBALLAR,2019-02-08,153,336
6484,TWNAKANG,2019-02-08,0,272
6485,CNZGCDBW,2019-02-08,14,2833
6486,NRA1933,2019-02-08,35,500
6487,CNZGCDBW,2019-02-07,11,2833
6488,NRA1933,2019-02-07,35,500
6489,AUBALLAR,2019-02-07,173,336
6490,US151870,2019-02-07,137,228
6491,TWNAKANG,2019-02-07,0,272
6492,CNZGCDBW,2019-02-06,10,2833
6493,TWNAKANG,2019-02-06,0,272
6494,NRA1933,2019-02-06,31,500
6495,AUBALLAR,2019-02-06,167,336
6496,US151870,2019-02-06,131,228
6497,AUBALLAR,2019-02-05,162,336
6498,NRA1933,2019-02-05,32,500
6499,US151870,2019-02-05,116,228
6500,CNZGCDBW,2019-02-05,9,2833
6501,US151870,2019-02-04,114,228
6502,AUBALLAR,2019-02-04,169,336
6503,NRA1933,2019-02-04,33,500
6504,TWNAKANG,2019-02-04,0,272
6505,CNZGCDBW,2019-02-04,11,2833
6506,US151870,2019-02-01,78,228
6507,NRA1933,2019-02-01,19,500
6508,TWNAKANG,2019-02-01,0,272
6509,AUBALLAR,2019-02-01,155,336
6510,CNZGCDBW,2019-02-01,22,2833
6511,TWNAKANG,2019-01-31,0,272
6512,CNZGCDBW,2019-01-31,192,2833
6513,US151870,2019-01-31,70,228
6514,NRA1933,2019-01-31,8,500
6515,AUBALLAR,2019-01-31,171,336
6516,NRA1933,2019-01-30,10,500
6517,US151870,2019-01-30,49,228
6518,CNZGCDBW,2019-01-30,228,2833
6519,AUBALLAR,2019-01-30,172,336
6520,TWNAKANG,2019-01-30,0,272
6521,US151870,2019-01-29,51,228
6522,CNZGCDBW,2019-01-29,266,2833
6523,TWNAKANG,2019-01-29,0,272
6524,AUBALLAR,2019-01-29,174,336
6525,NRA1933,2019-01-29,38,500
6526,US151870,2019-01-28,42,228
6527,NRA1933,2019-01-28,38,500
6528,TWNAKANG,2019-01-28,0,272
6529,AUBALLAR,2019-01-28,18,336
6530,CNZGCDBW,2019-01-28,279,2833
6531,US151870,2019-01-25,77,228
6532,TWNAKANG,2019-01-25,0,272
6533,CNZGCDBW,2019-01-25,356,2833
6534,NRA1933,2019-01-25,31,500
6535,AUBALLAR,2019-01-25,131,336
6536,AUBALLAR,2019-01-24,151,336
6537,CNZGCDBW,2019-01-24,331,2833
6538,US151870,2019-01-24,121,228
6539,NRA1933,2019-01-24,30,500
6540,TWNAKANG,2019-01-24,0,272
6541,TWNAKANG,2019-01-23,0,272
6542,US151870,2019-01-23,122,228
6543,NRA1933,2019-01-23,36,500
6544,AUBALLAR,2019-01-23,156,336
6545,CNZGCDBW,2019-01-23,411,2833
6546,CNZGCDBW,2019-01-22,358,2833
6547,TWNAKANG,2019-01-22,0,272
6548,NRA1933,2019-01-22,28,500
6549,US151870,2019-01-22,122,228
6550,AUBALLAR,2019-01-22,154,336
6551,AUBALLAR,2019-01-21,165,336
6552,CNZGCDBW,2019-01-21,381,2833
6553,US151870,2019-01-21,50,228
6554,TWNAKANG,2019-01-21,0,272
6555,NRA1933,2019-01-21,13,500
6556,NRA1933,2019-01-18,31,500
6557,AUBALLAR,2019-01-18,143,336
6558,CNZGCDBW,2019-01-18,361,2833
6559,TWNAKANG,2019-01-18,0,272
6560,US151870,2019-01-18,73,228
6561,TWNAKANG,2019-01-17,0,272
6562,CNZGCDBW,2019-01-17,349,2833
6563,NRA1933,2019-01-17,31,500
6564,AUBALLAR,2019-01-17,156,336
6565,US151870,2019-01-17,115,228
6566,NRA1933,2019-01-16,31,500
6567,TWNAKANG,2019-01-16,0,272
6568,US151870,2019-01-16,123,228
